transaction_id,transaction_qty,unit_price
159370,3,6.0
484860,9,18.0
572481,13,21.0
580007,11,21.0
336825,5,12.0
424847,7,15.0
687893,11,24.0
609294,11,21.0
528723,7,18.0
356850,6,12.0
271589,3,9.0
824722,12,27.0
648563,11,21.0
656186,12,21.0
475592,7,15.0
575823,8,18.0
97713,2,3.0
786625,9,24.0
696820,9,21.0
704607,9,21.0
610810,13,18.0
618181,13,18.0
520194,9,15.0
946087,22,27.0
426187,9,12.0
428453,6,12.0
324810,6,9.0
985152,15,27.0
1104383,15,30.0
334090,4,9.0
449619,6,12.0
793770,10,21.0
812,7,18.75
919,2,3.75
6823,9,18.75
2085,2,3.75
11990,8,18.75
5877,4,7.5
3283,1,3.75
20442,8,18.75
14324,4,11.25
36073,10,26.25
17659,4,11.25
13018,3,7.5
14081,4,7.5
30533,6,15.0
16568,3,7.5
26713,5,11.25
18919,3,7.5
10093,1,3.75
10303,1,3.75
44381,6,15.0
70094,12,22.5
73030,9,22.5
25680,4,7.5
40226,5,11.25
56262,8,15.0
101668,15,26.25
45346,6,11.25
31393,2,7.5
81473,5,18.75
33455,3,7.5
51237,4,11.25
70744,8,15.0
54508,5,11.25
112419,11,22.5
96832,6,18.75
40194,4,7.5
81534,6,15.0
41969,2,7.5
128448,9,22.5
244411,16,41.25
136304,11,22.5
116168,6,18.75
71636,5,11.25
73479,6,11.25
150930,7,22.5
127792,7,18.75
158022,11,22.5
26829,1,3.75
165368,7,22.5
112482,5,15.0
28916,3,3.75
88284,7,11.25
148753,10,18.75
91293,5,11.25
93258,6,11.25
221829,14,26.25
64244,3,7.5
131274,8,15.0
167204,9,18.75
238111,11,26.25
138858,7,15.0
141752,7,15.0
107897,5,11.25
109917,4,11.25
149593,8,15.0
37852,1,3.75
309533,11,30.0
473353,19,45.0
240178,8,22.5
204837,7,18.75
208168,7,18.75
211242,8,18.75
172053,6,15.0
221904,9,18.75
135704,5,11.25
91857,3,7.5
233353,5,18.75
188766,6,15.0
192181,10,15.0
242698,7,18.75
147962,6,11.25
199849,9,15.0
354482,13,26.25
102764,6,7.5
156445,7,11.25
264468,8,18.75
267293,5,18.75
108484,2,7.5
219324,7,15.0
498013,14,33.75
56246,2,3.75
285258,9,18.75
288742,7,18.75
176083,5,11.25
356901,9,22.5
240288,5,15.0
731184,17,45.0
930533,23,56.25
502048,13,30.0
382962,9,22.5
323689,6,18.75
195753,6,11.25
332081,7,18.75
268453,4,15.0
409292,8,22.5
206497,6,11.25
349838,6,18.75
212879,4,11.25
214865,4,11.25
217804,9,11.25
219563,6,11.25
295990,8,15.0
149732,4,7.5
681823,19,33.75
842915,23,41.25
77743,2,3.75
313985,7,15.0
396789,5,18.75
719370,12,33.75
646997,14,30.0
409374,9,18.75
581476,12,26.25
503231,9,22.5
510187,9,22.5
688358,12,30.0
174138,3,7.5
1409355,21,60.0
1791079,29,75.0
541877,9,22.5
733305,10,30.0
370461,7,15.0
750922,15,30.0
569499,8,22.5
671299,9,26.25
681324,9,26.25
590462,9,22.5
597854,8,22.5
502858,6,18.75
405971,6,15.0
514699,11,18.75
519076,8,18.75
525104,9,18.75
530799,8,18.75
1072364,20,37.5
866377,19,30.0
657902,13,22.5
773588,12,26.25
669139,6,22.5
561567,9,18.75
566821,10,18.75
1406,8,21.25
1859,3,8.5
5575,7,17.0
3805,3,8.5
11832,7,21.25
14445,7,21.25
13852,7,17.0
15829,4,17.0
32433,11,29.75
26199,8,21.25
23899,6,17.0
37340,9,25.5
13907,4,8.5
37049,8,21.25
56692,10,29.75
26271,4,12.75
37780,7,17.0
49489,8,21.25
52903,7,21.25
22389,2,8.5
11672,2,4.25
74084,14,25.5
38913,5,12.75
53841,7,17.0
14076,1,4.25
28787,5,8.5
61240,9,17.0
15783,2,4.25
113103,11,29.75
49542,6,12.75
119749,11,29.75
123184,10,29.75
18155,1,4.25
94071,9,21.25
19454,2,4.25
79024,5,17.0
81010,5,17.0
62423,5,12.75
107167,6,21.25
132557,11,25.5
68087,4,12.75
93019,6,17.0
95048,7,17.0
73747,6,12.75
124620,7,21.25
102195,5,17.0
26070,1,4.25
53730,4,8.5
109685,7,17.0
27770,2,4.25
57551,2,8.5
179513,13,25.5
90968,6,12.75
62325,3,8.5
129003,10,17.0
66218,5,8.5
66450,2,8.5
204292,9,25.5
138935,6,17.0
105874,5,12.75
71738,2,8.5
110492,6,12.75
223695,10,25.5
189265,9,21.25
270650,10,29.75
157559,8,17.0
241258,9,25.5
244502,11,25.5
291215,11,29.75
296482,14,29.75
256980,9,25.5
86972,3,8.5
89253,2,8.5
90372,3,8.5
366998,14,34.0
93712,3,8.5
47218,1,4.25
47910,2,4.25
242904,9,21.25
345112,9,29.75
200854,9,17.0
100982,3,8.5
205077,9,17.0
104174,5,8.5
52560,1,4.25
266687,7,21.25
161822,6,12.75
109301,3,8.5
387178,10,29.75
224639,5,17.0
228377,7,17.0
288908,8,21.25
468450,10,34.0
415142,10,29.75
240418,7,17.0
608971,14,42.5
370858,10,25.5
314317,7,21.25
254561,7,17.0
452069,10,29.75
65266,2,4.25
396851,9,25.5
469566,12,29.75
476858,9,29.75
414663,10,25.5
559075,10,34.0
283148,6,17.0
143692,4,8.5
290082,9,17.0
806632,23,46.75
518104,12,29.75
675641,19,38.25
227024,4,12.75
307005,8,17.0
233711,6,12.75
78701,2,4.25
395771,8,21.25
239726,3,12.75
889169,15,46.75
410706,7,21.25
581664,11,29.75
335814,6,17.0
763973,12,38.25
602251,10,29.75
435452,9,21.25
969283,14,46.75
625248,12,29.75
724953,11,34.0
551527,9,25.5
742375,11,34.0
845305,17,38.25
569357,9,25.5
575639,10,25.5
584040,9,25.5
689086,13,29.75
497784,6,21.25
806092,11,34.0
407678,7,17.0
412242,7,17.0
1352259,29,55.25
1051322,19,42.5
744032,15,29.75
213943,2,8.5
649759,11,25.5
219639,6,8.5
331115,4,12.75
445191,6,17.0
1126587,15,42.5
906770,17,34.0
1203,7,15.0
932,1,3.75
2334,3,7.5
7990,7,15.0
11947,8,18.75
5709,4,7.5
24309,11,26.25
16799,6,15.0
23501,7,18.75
5031,1,3.75
16968,5,11.25
18600,3,11.25
28012,8,15.0
30265,6,15.0
24726,4,11.25
26556,5,11.25
46840,7,18.75
49470,8,18.75
63336,7,22.5
77623,10,26.25
23573,4,7.5
36447,6,11.25
38357,5,11.25
79970,9,22.5
56312,11,15.0
43537,3,11.25
30237,3,7.5
62854,7,15.0
16052,1,3.75
16416,1,3.75
17204,1,3.75
52690,4,11.25
36420,2,7.5
37551,3,7.5
77423,6,15.0
19718,2,3.75
81950,6,15.0
104011,7,18.75
64909,4,11.25
88865,6,15.0
44991,3,7.5
23140,2,3.75
94610,5,15.0
97672,8,15.0
75279,4,11.25
51145,3,7.5
26451,2,3.75
80705,5,11.25
110617,4,15.0
112653,5,15.0
142809,9,18.75
88325,5,11.25
121982,7,15.0
185832,9,22.5
95360,7,11.25
96385,5,11.25
131072,7,15.0
167131,7,18.75
101759,4,11.25
104571,3,11.25
105797,4,11.25
288943,12,30.0
73004,3,7.5
112161,5,11.25
227719,8,22.5
233083,9,22.5
118810,5,11.25
119711,4,11.25
204250,9,18.75
207353,6,18.75
253093,12,22.5
128929,4,11.25
87238,3,7.5
44548,2,3.75
135192,5,11.25
366614,11,30.0
187157,4,15.0
141393,5,11.25
191876,10,15.0
145621,8,11.25
196953,9,15.0
400018,11,30.0
253725,12,18.75
102818,4,7.5
51891,2,3.75
369784,14,26.25
267926,6,18.75
107683,4,7.5
109652,5,7.5
387298,11,26.25
280870,7,18.75
170215,4,11.25
289855,7,18.75
351389,9,22.5
237627,7,15.0
240395,5,15.0
489203,14,30.0
433964,11,26.25
62631,2,3.75
254330,7,15.0
258050,6,15.0
458370,12,26.25
265392,6,15.0
402700,12,22.5
68310,2,3.75
275398,6,15.0
279554,5,15.0
494533,8,26.25
501741,12,26.25
289157,10,15.0
73258,1,3.75
518233,13,26.25
599607,11,30.0
606973,13,30.0
153622,2,7.5
310041,8,15.0
471456,11,22.5
158974,2,7.5
800339,17,37.5
404056,7,18.75
409953,6,18.75
330584,5,15.0
672358,11,30.0
510673,6,22.5
517060,10,22.5
608650,10,26.25
619209,10,26.25
716387,11,30.0
272065,5,11.25
275454,6,11.25
648291,9,26.25
655263,13,26.25
569464,9,22.5
480405,8,18.75
97498,2,3.75
491153,9,18.75
896939,12,33.75
604429,7,22.5
1118834,20,41.25
308313,9,11.25
623733,14,22.5
630413,12,22.5
1060949,14,37.5
536389,9,18.75
649126,9,22.5
327144,6,11.25
1215949,18,41.25
223602,3,7.5
1125205,17,37.5
794932,10,26.25
549,5,12.75
1416,2,8.5
2522,2,8.5
4032,2,8.5
14428,9,25.5
18086,6,25.5
6756,2,8.5
16688,7,17.0
27698,9,25.5
15487,5,12.75
5574,2,4.25
25857,6,17.0
13360,4,8.5
15359,3,8.5
8243,1,4.25
43516,6,21.25
27957,3,12.75
59606,9,25.5
63907,8,25.5
22273,3,8.5
57843,8,21.25
37264,7,12.75
25858,3,8.5
27102,5,8.5
27943,4,8.5
30046,6,8.5
78328,7,21.25
48431,6,12.75
33295,2,8.5
17530,1,4.25
18371,1,4.25
93655,7,21.25
135129,9,29.75
79828,6,17.0
101678,7,21.25
62426,5,12.75
107941,8,21.25
88180,5,17.0
113124,9,21.25
70102,5,12.75
23717,2,4.25
73037,5,12.75
75212,4,12.75
51288,3,8.5
78923,5,12.75
53686,2,8.5
137151,6,21.25
253233,12,38.25
143456,13,21.25
87968,4,12.75
59887,4,8.5
30707,2,4.25
93449,8,12.75
160897,8,21.25
98171,8,12.75
200616,8,25.5
203309,9,25.5
138606,5,17.0
105977,3,12.75
71694,3,8.5
219990,8,25.5
149731,6,17.0
113530,4,12.75
232268,9,25.5
276778,11,29.75
160714,6,17.0
163573,6,17.0
166347,6,17.0
253673,10,25.5
214283,7,21.25
261085,6,25.5
44090,1,4.25
180457,7,17.0
137397,3,12.75
279490,6,25.5
236385,11,21.25
191557,7,17.0
48755,2,4.25
296593,13,25.5
100409,5,8.5
203220,6,17.0
205469,8,17.0
51881,3,4.25
263966,7,21.25
213818,7,17.0
162199,5,12.75
327817,7,25.5
221440,7,17.0
224700,5,17.0
341568,7,25.5
230562,6,17.0
468433,11,34.0
414980,10,29.75
119911,2,8.5
305346,6,21.25
805710,20,55.25
251342,7,17.0
254795,6,17.0
258901,6,17.0
196180,5,12.75
132885,3,8.5
335487,6,21.25
340591,7,21.25
483527,10,29.75
209681,3,12.75
425429,9,25.5
429856,14,25.5
434320,9,25.5
219957,7,12.75
370978,12,21.25
225760,8,12.75
227301,6,12.75
459697,9,25.5
620230,16,34.0
78661,1,4.25
237851,5,12.75
159317,3,8.5
403737,8,21.25
410184,6,21.25
496726,8,25.5
419799,6,21.25
595195,11,29.75
775582,13,38.25
174219,3,8.5
883520,16,42.5
1163803,19,55.25
633274,12,29.75
457027,8,21.25
557089,9,25.5
748930,13,34.0
759411,14,34.0
479581,6,21.25
777459,11,34.0
786847,13,34.0
894169,12,38.25
1007036,16,42.5
1017430,25,42.5
823309,14,34.0
936906,16,38.25
630979,12,25.5
319439,8,12.75
322254,6,12.75
541254,10,21.25
875691,15,34.0
884396,11,34.0
446515,6,17.0
561936,10,21.25
567908,9,21.25
965,3,7.5
3040,6,10.0
2649,3,5.0
5717,4,7.5
7484,6,7.5
14311,8,12.5
10060,3,7.5
21192,8,12.5
23402,8,12.5
10711,4,5.0
16832,6,7.5
25722,5,10.0
27599,7,10.0
14933,3,5.0
16352,4,5.0
8924,2,2.5
18725,3,5.0
29896,4,7.5
63398,10,15.0
22136,2,5.0
35553,8,7.5
24357,5,5.0
12995,2,2.5
13316,3,2.5
42478,4,7.5
43381,6,7.5
29852,3,5.0
63183,6,10.0
64696,5,10.0
50135,6,7.5
34003,3,5.0
17789,2,2.5
72114,7,10.0
55859,5,7.5
115237,8,15.0
60023,5,7.5
101749,10,12.5
124754,6,15.0
151198,10,17.5
110520,8,12.5
45368,3,5.0
115997,9,12.5
94932,5,10.0
122232,7,12.5
25243,1,2.5
127862,9,12.5
137447,6,12.5
112875,7,10.0
114682,8,10.0
146727,12,12.5
89364,7,7.5
218277,16,17.5
64535,3,5.0
98362,7,7.5
33237,2,2.5
102513,4,7.5
103817,6,7.5
176735,9,12.5
179605,6,12.5
73806,4,5.0
298382,13,20.0
151436,4,10.0
309325,11,20.0
197020,8,12.5
160974,7,10.0
81332,3,5.0
206952,7,12.5
252923,11,15.0
42751,2,2.5
261649,9,15.0
176809,7,10.0
135641,4,7.5
229301,7,12.5
93456,3,5.0
236292,9,12.5
143525,6,7.5
145527,6,7.5
98803,4,5.0
150135,8,7.5
256742,9,12.5
363995,15,17.5
52572,2,2.5
106493,3,5.0
271106,9,12.5
327702,11,15.0
166479,3,7.5
280517,9,12.5
228033,7,10.0
404435,10,17.5
176451,6,7.5
474133,13,20.0
360493,8,15.0
427976,10,17.5
434583,10,17.5
314401,10,12.5
509285,11,20.0
452097,8,17.5
326880,9,12.5
132631,3,5.0
335294,8,12.5
205391,4,7.5
206785,5,7.5
489524,9,17.5
282961,6,10.0
143588,3,5.0
362787,11,12.5
292392,10,10.0
222801,6,7.5
375941,11,12.5
455571,9,15.0
306375,8,10.0
387942,11,12.5
236250,4,7.5
555172,10,17.5
479475,10,15.0
162128,2,5.0
735926,15,22.5
497303,10,15.0
839809,14,25.0
170028,4,5.0
688837,13,20.0
869615,12,25.0
707706,11,20.0
804375,14,22.5
543165,11,15.0
549380,10,15.0
1019001,14,27.5
655530,13,17.5
379582,7,10.0
766999,14,20.0
291081,5,7.5
393340,7,10.0
795411,11,20.0
603508,7,15.0
509411,11,12.5
617456,15,15.0
415083,9,10.0
315955,6,7.5
1063087,22,25.0
643948,9,15.0
324297,6,7.5
546731,11,12.5
664544,9,15.0
1003587,12,22.5
1122749,16,25.0
567979,9,12.5
993,9,18.0
697,2,3.0
6295,9,15.0
3825,3,6.0
9823,8,12.0
2946,2,3.0
21023,9,18.0
16565,5,12.0
18433,6,12.0
10262,3,6.0
29647,5,15.0
12774,3,6.0
20896,5,9.0
14808,2,6.0
16549,4,6.0
35887,4,12.0
37826,5,12.0
19575,4,6.0
21038,3,6.0
11342,1,3.0
11702,3,3.0
36938,8,9.0
63489,11,15.0
67045,11,15.0
13740,2,3.0
43209,6,9.0
76623,10,15.0
47295,4,9.0
15953,1,3.0
33995,4,6.0
35049,2,6.0
53918,4,9.0
74385,5,12.0
38520,3,6.0
19712,1,3.0
20339,2,3.0
145649,10,21.0
64090,4,9.0
66144,5,9.0
45113,3,6.0
116401,5,15.0
24083,2,3.0
49244,4,6.0
125025,7,15.0
154145,10,18.0
52448,3,6.0
26828,1,3.0
27178,2,3.0
84422,5,9.0
57789,2,6.0
29292,3,3.0
119764,9,12.0
91075,7,9.0
280056,21,27.0
94863,8,9.0
96160,4,9.0
164622,10,15.0
100248,6,9.0
101989,5,9.0
103649,4,9.0
283575,12,24.0
35830,2,3.0
146455,7,12.0
149580,7,12.0
302933,11,24.0
153876,5,12.0
314351,13,24.0
200491,7,15.0
122224,3,9.0
83505,4,6.0
41976,2,3.0
171460,5,12.0
131225,7,9.0
177603,5,12.0
225108,6,15.0
137738,4,9.0
186064,7,12.0
94375,4,6.0
195074,7,12.0
196703,7,12.0
400797,19,24.0
203205,10,12.0
308338,14,18.0
104549,6,6.0
52972,1,3.0
160209,5,9.0
216018,6,12.0
221231,6,12.0
112485,4,6.0
455737,12,24.0
172875,5,9.0
175595,6,9.0
356471,11,18.0
480812,12,24.0
426341,10,21.0
247422,6,12.0
313990,7,15.0
63385,1,3.0
388478,10,18.0
327098,8,15.0
264850,5,12.0
402664,10,18.0
68480,1,3.0
620712,10,27.0
348923,10,15.0
354297,7,15.0
429928,10,18.0
144542,5,6.0
293503,8,12.0
221739,5,9.0
375376,11,15.0
379131,12,15.0
383840,10,15.0
466939,13,18.0
392780,8,15.0
238008,5,9.0
646280,11,24.0
245542,5,9.0
747055,12,27.0
419991,9,15.0
424516,10,15.0
430873,9,15.0
522402,10,18.0
704920,12,24.0
446873,8,15.0
361850,5,12.0
365413,4,12.0
650068,12,21.0
562766,10,18.0
568275,10,18.0
479847,6,15.0
292007,5,9.0
687157,11,21.0
794681,14,24.0
704015,10,21.0
305702,5,9.0
102496,2,3.0
624362,14,18.0
629421,14,18.0
1063009,21,30.0
428713,9,12.0
648553,15,18.0
878346,16,24.0
331606,5,9.0
668859,9,18.0
675159,9,18.0
681226,10,18.0
1164,5,10.0
3094,6,10.0
3474,3,5.0
2291,1,2.5
11462,5,10.0
14122,7,10.0
32952,8,17.5
20839,4,10.0
16864,5,7.5
12978,3,5.0
7183,2,2.5
49039,8,15.0
43883,7,12.5
28707,4,7.5
30136,4,7.5
10310,1,2.5
55161,14,12.5
11733,1,2.5
85822,13,17.5
26382,4,5.0
27992,4,5.0
72667,11,12.5
106159,15,17.5
31279,4,5.0
81069,6,12.5
16847,1,2.5
34110,3,5.0
123165,8,17.5
36154,4,5.0
18599,2,2.5
153792,11,20.0
98873,8,12.5
20364,2,2.5
41761,4,5.0
64835,4,7.5
132442,8,15.0
136283,8,15.0
116146,7,12.5
72191,5,7.5
49090,3,5.0
25286,1,2.5
76951,4,7.5
262481,15,25.0
53508,2,5.0
111822,6,10.0
172618,15,15.0
29170,2,2.5
149427,8,12.5
60881,6,5.0
216545,15,17.5
126681,9,10.0
96621,8,7.5
131176,7,10.0
100336,5,7.5
170678,6,12.5
242308,9,17.5
180375,5,12.5
36577,2,2.5
148818,5,10.0
75992,2,5.0
154954,6,10.0
314825,9,20.0
160205,7,10.0
162701,6,10.0
125265,5,7.5
169260,7,10.0
43227,1,2.5
173824,6,10.0
311063,12,17.5
135551,4,7.5
183875,6,10.0
185453,5,10.0
282884,14,15.0
143620,8,7.5
194579,7,10.0
246278,14,12.5
299103,12,15.0
253527,9,12.5
205647,9,10.0
365274,15,17.5
211101,8,10.0
267067,7,12.5
109568,3,5.0
608738,15,27.5
280756,6,12.5
171104,5,7.5
231019,6,10.0
175495,5,7.5
236866,4,10.0
301001,8,12.5
244430,5,10.0
557044,11,22.5
440352,11,17.5
508952,14,20.0
193962,6,7.5
393305,10,15.0
335343,7,12.5
612366,13,22.5
137598,2,5.0
279875,6,10.0
70347,2,2.5
786326,25,27.5
217108,8,7.5
365758,10,12.5
222354,9,7.5
224420,4,7.5
151571,3,5.0
536385,14,17.5
697750,16,22.5
549747,13,17.5
316951,5,10.0
399357,7,12.5
566019,11,17.5
653757,12,20.0
83168,1,2.5
587372,10,17.5
254968,4,7.5
773649,12,22.5
609672,10,17.5
353399,5,10.0
982963,14,27.5
815082,14,22.5
1007050,17,27.5
463856,8,12.5
657797,11,17.5
94740,1,2.5
576888,9,15.0
969745,13,25.0
590268,8,15.0
497108,9,12.5
501726,8,12.5
1323007,29,32.5
514418,11,12.5
832218,15,20.0
209277,3,5.0
954159,17,22.5
751134,16,17.5
1191002,23,27.5
984399,16,22.5
773961,12,17.5
892496,11,20.0
674777,10,15.0
1022193,17,22.5
1001,9,15.0
9461,8,21.0
15049,11,24.0
13747,8,18.0
14681,6,15.0
13806,8,12.0
12138,5,9.0
14129,5,9.0
10544,3,6.0
40426,10,21.0
19530,4,9.0
22368,4,9.0
32380,4,12.0
17598,4,6.0
27515,5,9.0
50586,7,15.0
20761,3,6.0
11829,2,3.0
36483,4,9.0
38191,8,9.0
26621,4,6.0
55385,8,12.0
145467,17,30.0
60623,6,12.0
62460,7,12.0
32313,2,6.0
49889,5,9.0
34150,4,6.0
87785,8,15.0
17901,1,3.0
74742,4,12.0
77157,5,12.0
138596,11,21.0
122363,9,18.0
41795,4,6.0
85803,7,12.0
88490,7,12.0
68548,5,9.0
92623,5,12.0
95236,5,12.0
97081,6,12.0
99641,5,12.0
51741,4,6.0
26528,1,3.0
187678,11,21.0
110190,6,12.0
167673,6,18.0
85639,7,9.0
146923,8,15.0
59552,2,6.0
212399,14,21.0
123624,8,12.0
221448,14,21.0
160725,12,15.0
164397,9,15.0
100087,4,9.0
170147,7,15.0
34585,1,3.0
176701,7,15.0
287573,13,24.0
255710,10,21.0
149064,6,12.0
189212,8,15.0
155251,4,12.0
157715,6,12.0
201063,9,15.0
122522,5,9.0
207293,8,15.0
168553,6,12.0
128476,3,9.0
87227,2,6.0
266645,9,18.0
269837,8,18.0
45706,2,3.0
185695,6,12.0
94570,2,6.0
96062,3,6.0
194804,7,12.0
443617,15,27.0
149649,5,9.0
558160,22,33.0
514044,18,30.0
312737,9,18.0
52722,1,3.0
106659,3,6.0
270706,9,15.0
218886,9,12.0
275660,8,15.0
168341,3,9.0
170602,3,9.0
519773,12,27.0
467598,12,24.0
415320,11,21.0
360678,12,18.0
305529,8,15.0
433733,10,21.0
441299,11,21.0
763379,18,36.0
451145,12,21.0
261206,7,12.0
198986,4,9.0
336443,7,15.0
477929,9,21.0
550580,15,24.0
280426,6,12.0
705947,13,30.0
714575,17,30.0
217613,7,9.0
439472,11,18.0
443777,9,18.0
74649,1,3.0
758284,21,30.0
766832,21,30.0
621462,13,24.0
313932,5,12.0
79208,2,3.0
479082,12,18.0
807739,15,30.0
163245,2,6.0
497758,8,18.0
671137,11,24.0
594356,10,21.0
602529,11,21.0
609124,13,21.0
616732,13,21.0
448222,6,15.0
816025,14,27.0
915026,16,30.0
463282,7,15.0
561292,8,18.0
188934,2,6.0
480199,8,15.0
583690,8,18.0
1179174,19,36.0
498945,8,15.0
802828,10,24.0
1221473,22,36.0
412017,8,12.0
624185,10,18.0
945587,15,27.0
211646,4,6.0
1393689,23,39.0
1516427,26,42.0
876371,12,24.0
442480,5,12.0
557211,8,15.0
450041,7,12.0
679668,8,18.0
564,2,5.0
2428,3,7.5
2850,2,5.0
1770,2,2.5
9850,5,10.0
2769,2,2.5
13691,6,10.0
12632,3,7.5
4948,2,2.5
26115,7,12.5
23212,6,10.0
45281,11,17.5
41511,11,15.0
32486,6,10.0
17652,2,5.0
18479,4,5.0
29331,5,7.5
31768,4,7.5
45181,6,10.0
58331,11,12.5
60929,8,12.5
89791,11,17.5
53725,6,10.0
69575,13,12.5
72971,12,12.5
45483,4,7.5
78397,6,12.5
32347,3,5.0
34556,2,5.0
35411,3,5.0
108404,9,15.0
55612,4,7.5
96718,8,12.5
19741,2,2.5
60788,6,7.5
83047,6,10.0
43032,4,5.0
44444,3,5.0
112920,7,12.5
92684,6,10.0
48079,3,5.0
73862,6,7.5
50100,2,5.0
154378,9,15.0
105616,5,10.0
81083,3,7.5
137053,8,12.5
112154,5,10.0
172763,13,15.0
58197,3,5.0
89556,8,7.5
91217,3,7.5
186411,10,15.0
158006,12,12.5
128545,9,10.0
131590,6,10.0
200045,8,15.0
238130,9,17.5
34758,1,2.5
140817,5,10.0
108619,4,7.5
146828,5,10.0
223637,11,15.0
75666,4,5.0
116347,4,7.5
158389,7,10.0
281585,11,17.5
163394,6,10.0
83098,4,5.0
127087,5,7.5
43034,1,2.5
436508,14,25.0
177456,7,10.0
180357,5,10.0
228516,7,12.5
139885,4,7.5
284128,13,15.0
239504,12,12.5
339822,12,17.5
393940,16,20.0
200390,8,10.0
404774,14,20.0
205206,9,10.0
208372,6,10.0
157904,4,7.5
53472,2,2.5
270355,9,12.5
218587,6,10.0
332123,9,15.0
336838,7,15.0
284413,8,12.5
351739,8,15.0
236670,8,10.0
120192,3,5.0
366978,8,15.0
124551,3,5.0
251070,5,10.0
317839,7,12.5
388953,9,15.0
392959,11,15.0
65934,1,2.5
469926,10,17.5
340323,9,12.5
137971,2,5.0
69569,2,2.5
141339,3,5.0
502085,15,17.5
361800,9,12.5
731228,17,25.0
444377,13,15.0
449326,11,15.0
907693,25,30.0
459472,12,15.0
466259,10,15.0
314221,5,10.0
158240,3,5.0
479393,8,15.0
323317,5,10.0
490050,9,15.0
414684,6,12.5
755824,14,22.5
510391,9,15.0
430564,10,12.5
434379,8,12.5
353081,8,10.0
268683,5,7.5
635087,10,17.5
548152,8,15.0
464699,8,12.5
563307,11,15.0
94442,1,2.5
768775,11,20.0
680187,11,17.5
393411,5,10.0
597354,8,15.0
402646,5,10.0
612590,11,15.0
616990,11,15.0
1349589,21,32.5
839819,13,20.0
743215,14,17.5
1499926,30,35.0
1082449,20,25.0
1315943,22,30.0
773678,9,17.5
445806,6,10.0
449234,7,10.0
681058,13,15.0
278,7,12.0
3439,7,12.0
5370,6,12.0
3571,3,6.0
12579,9,15.0
5769,2,6.0
3484,2,3.0
12757,4,9.0
19154,6,12.0
10450,3,6.0
17231,4,9.0
6559,2,3.0
41697,10,18.0
15250,3,6.0
8069,2,3.0
26453,3,9.0
46428,8,15.0
19730,3,6.0
32143,4,9.0
44879,7,12.0
70471,11,18.0
60979,11,15.0
51158,8,12.0
40541,4,9.0
70270,9,15.0
28660,2,6.0
45484,8,9.0
78589,6,15.0
48433,3,9.0
33278,4,6.0
34024,3,6.0
52350,6,9.0
90494,7,15.0
55705,4,9.0
19216,2,3.0
139151,10,21.0
62497,5,9.0
65120,4,9.0
88280,7,12.0
90691,7,12.0
93113,6,12.0
23966,1,3.0
48963,4,6.0
75422,4,9.0
51058,3,6.0
105212,4,12.0
80032,5,9.0
54715,3,6.0
56335,3,6.0
86610,4,9.0
234461,17,24.0
59447,2,6.0
30424,1,3.0
61735,6,6.0
126566,8,12.0
64495,6,6.0
197121,10,18.0
167568,7,15.0
101531,3,9.0
242311,9,21.0
70427,4,6.0
107544,4,9.0
257482,12,21.0
37084,1,3.0
75652,3,6.0
194332,7,15.0
196515,7,15.0
160707,6,12.0
162827,6,12.0
83037,4,6.0
42326,2,3.0
129123,4,9.0
130971,4,9.0
177843,5,12.0
224744,9,15.0
91612,4,6.0
186685,5,12.0
141938,4,9.0
192767,10,12.0
145682,6,9.0
197694,9,12.0
200770,5,12.0
50621,3,3.0
256580,12,15.0
260574,10,15.0
264695,6,15.0
270545,7,15.0
54702,2,3.0
330818,9,18.0
224716,7,12.0
170796,4,9.0
172699,5,9.0
585407,17,30.0
59033,1,3.0
59919,2,3.0
427826,10,21.0
371409,10,18.0
440715,11,21.0
254811,7,12.0
64709,1,3.0
65578,2,3.0
199058,4,9.0
201642,5,9.0
272628,6,12.0
206001,5,9.0
279336,7,12.0
354074,9,15.0
214979,7,9.0
434742,10,18.0
365489,9,15.0
222356,4,9.0
299420,7,12.0
227512,6,9.0
76473,3,3.0
699314,20,27.0
706696,13,27.0
79338,1,3.0
558642,11,21.0
725288,14,27.0
900433,18,33.0
330717,6,12.0
334928,6,12.0
766561,15,27.0
171822,2,6.0
347799,7,12.0
530650,9,18.0
983786,18,33.0
634829,11,21.0
549123,9,18.0
184804,4,6.0
657153,11,21.0
284815,4,9.0
384800,6,12.0
485509,7,15.0
489718,8,15.0
199386,3,6.0
806650,10,24.0
815000,14,24.0
1132857,20,33.0
622947,13,18.0
839217,14,24.0
743293,10,21.0
857402,17,24.0
649437,15,18.0
656199,11,18.0
1106744,12,30.0
111652,1,3.0
899388,11,24.0
794220,13,21.0
483,2,5.0
5442,11,20.0
2642,3,5.0
2028,2,2.5
13828,8,15.0
17318,9,15.0
3396,2,2.5
28987,13,17.5
4739,1,2.5
20775,5,10.0
44820,12,17.5
20763,5,7.5
22457,4,7.5
32658,5,10.0
26290,3,7.5
18789,2,5.0
20175,3,5.0
42209,5,10.0
33603,9,7.5
35353,7,7.5
61354,11,12.5
12665,1,2.5
53460,7,10.0
27518,4,5.0
29329,3,5.0
59937,6,10.0
78158,8,12.5
48647,3,7.5
83030,6,12.5
17178,1,2.5
34874,3,5.0
54013,3,7.5
74412,7,10.0
38309,3,5.0
119143,9,15.0
121638,10,15.0
62377,4,7.5
130055,12,15.0
45147,3,5.0
93392,7,10.0
214959,13,22.5
