store_id,product_id,transaction_date,transaction_qty,transaction_id
ST2,72,2024-04-30,5,"[79820, 80053, 80202, 80222, 80369]"
ST2,72,2024-05-01,7,"[80441, 80619, 80794, 80802, 80863, 80875, 80889]"
ST2,72,2024-05-02,2,"[82052, 82110]"
ST2,72,2024-05-03,8,"[82593, 82660, 82679, 82833, 82837, 83023, 83194, 83260]"
ST2,72,2024-05-04,3,"[83698, 83738, 84099]"
ST2,72,2024-05-05,7,"[84692, 84708, 84748, 84750, 84839, 85146, 85162]"
ST2,72,2024-05-06,5,"[85678, 85680, 85720, 85848, 85923]"
ST2,72,2024-05-07,4,"[86734, 86745, 87172, 87330]"
ST2,72,2024-05-08,8,"[87835, 87943, 87970, 88055, 88284, 88499, 88538, 88801]"
ST2,72,2024-05-09,7,"[89177, 89332, 89511, 89564, 89615, 89784, 89791]"
ST2,72,2024-05-10,6,"[90004, 90022, 90212, 90547, 90893, 90961]"
ST2,72,2024-05-11,4,"[91373, 91424, 92039, 92100]"
ST2,72,2024-05-12,13,"[92291, 92552, 92562, 92711, 92731, 92860, 92972, 93013, 93034, 93066, 93093, 93137, 93197]"
ST2,72,2024-05-13,4,"[93286, 93694, 93966, 93992]"
ST2,72,2024-05-15,5,"[95547, 95838, 96104, 96411, 96508]"
ST2,72,2024-05-16,2,"[96815, 97592]"
ST2,72,2024-05-17,2,"[97867, 97931]"
ST2,72,2024-05-18,2,"[98902, 99349]"
ST2,72,2024-05-19,3,"[100559, 100750, 100999]"
ST2,72,2024-05-20,12,"[101301, 101320, 101322, 101697, 101751, 101789, 101928, 101991, 101993, 102058, 102078, 102102]"
ST2,72,2024-05-21,7,"[102479, 102694, 103094, 103201, 103227]"
ST2,72,2024-05-22,15,"[103538, 103593, 103598, 103700, 103775, 103823, 103845, 104022, 104127]"
ST2,72,2024-05-23,9,"[104725, 104791, 104901, 104910, 105330, 105556, 105569]"
ST2,72,2024-05-24,17,"[105703, 105759, 105887, 106113, 106262, 106323, 106419, 106425, 106469, 106611]"
ST2,72,2024-05-25,8,"[106803, 106893, 106970, 107155, 107170, 107222, 107271]"
ST2,72,2024-05-26,6,"[107851, 108080, 108111, 108267, 108350, 108536]"
ST2,72,2024-05-27,17,"[108935, 108995, 109005, 109019, 109072, 109238, 109409, 109606, 109692, 109725, 109829, 109844, 109852, 109875, 110011]"
ST2,72,2024-05-28,6,"[110207, 110318, 110555, 110774, 110827, 110847]"
ST2,72,2024-05-29,12,"[111132, 111186, 111314, 111464, 111859, 111861, 111862]"
ST2,72,2024-05-30,7,"[112147, 112224, 112297, 112369, 112736, 112770, 112811]"
ST2,72,2024-05-31,6,"[113133, 113308, 113319, 113690, 113779, 113837]"
ST2,73,2024-01-02,2,"[911, 1045]"
ST2,73,2024-01-03,3,"[1121, 1214, 1232]"
ST2,73,2024-01-04,4,"[1704, 1893, 2096, 2133]"
ST2,73,2024-01-05,2,"[2224, 2326]"
ST2,73,2024-01-06,1,[3144]
ST2,73,2024-01-07,1,[3655]
ST2,73,2024-01-08,1,[4279]
ST2,73,2024-01-10,3,"[5081, 5215, 5422]"
ST2,73,2024-01-11,1,[5968]
ST2,73,2024-01-12,7,"[6169, 6335, 6530, 6568, 6604, 6622, 6626]"
ST2,73,2024-01-13,3,"[6684, 6717, 6808]"
ST2,73,2024-01-14,6,"[7377, 7407, 7558, 7575, 7688, 7816]"
ST2,73,2024-01-15,3,"[8286, 8340, 8363]"
ST2,73,2024-01-16,2,"[8798, 8994]"
ST2,73,2024-01-17,1,[9598]
ST2,73,2024-01-18,1,[10122]
ST2,73,2024-01-19,2,"[10267, 10289]"
ST2,73,2024-01-20,4,"[10946, 11136, 11215, 11264]"
ST2,73,2024-01-21,2,"[11476, 11825]"
ST2,73,2024-01-22,3,"[12131, 12430, 12471]"
ST2,73,2024-01-23,3,"[12715, 12761, 12957]"
ST2,73,2024-01-24,2,"[13334, 13558]"
ST2,73,2024-01-25,3,"[13738, 13799, 13913]"
ST2,73,2024-01-26,3,"[14326, 14418, 14504]"
ST2,73,2024-01-27,5,"[14931, 15058, 15292, 15303, 15330]"
ST2,73,2024-01-28,1,[15610]
ST2,73,2024-01-30,3,"[16569, 16614, 16809]"
ST2,73,2024-02-01,2,"[17564, 17768]"
ST2,73,2024-02-02,1,[18254]
ST2,73,2024-02-03,3,"[18679, 18804, 18879]"
ST2,73,2024-02-04,4,"[19050, 19307, 19506, 19530]"
ST2,73,2024-02-05,3,"[19675, 19967, 19974]"
ST2,73,2024-02-06,1,[20278]
ST2,73,2024-02-07,3,"[20706, 20783, 20888]"
ST2,73,2024-02-10,4,"[22793, 22831, 22866, 22993]"
ST2,73,2024-02-11,1,[23217]
ST2,73,2024-02-12,7,"[23594, 23635, 23654, 23802, 23858, 24157, 24160]"
ST2,73,2024-02-13,6,"[24206, 24237, 24250, 24341, 24426, 24624]"
ST2,73,2024-02-15,3,"[25546, 25799, 25903]"
ST2,73,2024-02-17,1,[27010]
ST2,73,2024-02-18,1,[27607]
ST2,73,2024-02-19,2,"[27769, 28256]"
ST2,73,2024-02-20,4,"[28464, 28487, 28730, 28784]"
ST2,73,2024-02-21,3,"[29398, 29437, 29452]"
ST2,73,2024-02-22,3,"[29643, 29650, 30139]"
ST2,73,2024-02-23,4,"[30413, 30449, 30593, 30621]"
ST2,73,2024-02-24,3,"[30800, 30988, 31220]"
ST2,73,2024-02-25,4,"[31396, 31569, 31608, 31845]"
ST2,73,2024-02-26,1,[32129]
ST2,73,2024-02-27,7,"[32735, 32780, 32839, 32926, 33032, 33042, 33165]"
ST2,73,2024-03-01,2,"[34027, 34247]"
ST2,73,2024-03-02,2,"[34902, 34974]"
ST2,73,2024-03-03,5,"[35182, 35254, 35331, 35471, 35652]"
ST2,73,2024-03-04,8,"[35786, 35810, 35831, 36168, 36206, 36244, 36266, 36304]"
ST2,73,2024-03-05,3,"[36437, 36810, 36956]"
ST2,73,2024-03-06,1,[37535]
ST2,73,2024-03-07,2,"[37948, 38019]"
ST2,73,2024-03-08,1,[38625]
ST2,73,2024-03-10,2,"[39933, 40258]"
ST2,73,2024-03-11,1,[40630]
ST2,73,2024-03-12,7,"[41255, 41320, 41503, 41557, 41751, 41754, 41867]"
ST2,73,2024-03-13,6,"[41949, 41963, 41983, 42087, 42306, 42426]"
ST2,73,2024-03-14,7,"[42752, 42775, 42981, 42989, 43062, 43141, 43146]"
ST2,73,2024-03-15,4,"[43335, 43463, 43692, 43870]"
ST2,73,2024-03-16,1,[44718]
ST2,73,2024-03-18,3,"[45510, 46056, 46077]"
ST2,73,2024-03-20,1,[47041]
ST2,73,2024-03-21,5,"[47696, 48107, 48125, 48172, 48176]"
ST2,73,2024-03-22,5,"[48366, 48368, 48374, 48796, 48917]"
ST2,73,2024-03-23,3,"[49268, 49327, 49499]"
ST2,73,2024-03-24,4,"[49727, 49849, 49954, 50307]"
ST2,73,2024-03-25,2,"[50688, 51006]"
ST2,73,2024-03-26,1,[51233]
ST2,73,2024-03-27,3,"[52201, 52336, 52368]"
ST2,73,2024-03-28,1,[52723]
ST2,73,2024-03-29,1,[53255]
ST2,73,2024-03-30,4,"[53861, 53925, 53993, 54049]"
ST2,73,2024-03-31,1,[54417]
ST2,73,2024-04-01,3,"[55163, 55385, 55655]"
ST2,73,2024-04-02,3,"[56330, 56449, 56536]"
ST2,73,2024-04-03,2,"[56881, 56984]"
ST2,73,2024-04-04,5,"[57474, 57529, 57768, 57917, 58136]"
ST2,73,2024-04-05,4,"[58233, 58281, 58716, 58888]"
ST2,73,2024-04-06,3,"[59133, 59175, 59580]"
ST2,73,2024-04-07,4,"[59865, 60135, 60238, 60337]"
ST2,73,2024-04-08,1,[61488]
ST2,73,2024-04-10,5,"[62598, 62709, 62777, 63102, 63286]"
ST2,73,2024-04-11,5,"[63339, 63378, 63413, 63573, 63808]"
ST2,73,2024-04-12,8,"[64191, 64199, 64252, 64259, 64280, 64570, 64840, 64905]"
ST2,73,2024-04-13,6,"[65081, 65101, 65103, 65364, 65557, 65695]"
ST2,73,2024-04-14,6,"[66298, 66335, 66379, 66463, 66498, 66517]"
ST2,73,2024-04-15,6,"[66753, 66761, 66926, 66990, 67196, 67554]"
ST2,73,2024-04-16,1,[68072]
ST2,73,2024-04-17,2,"[68660, 69198]"
ST2,73,2024-04-18,4,"[69413, 69729, 70106, 70228]"
ST2,73,2024-04-19,3,"[70318, 70368, 70628]"
ST2,73,2024-04-20,5,"[71243, 71274, 71596, 71676, 71887]"
ST2,73,2024-04-21,4,"[72111, 72615, 72631, 72731]"
ST2,73,2024-04-22,8,"[72919, 72923, 72932, 73035, 73101, 73445, 73534, 73594]"
ST2,73,2024-04-23,2,"[74286, 74334]"
ST2,73,2024-04-24,2,"[74577, 74673]"
ST2,73,2024-04-25,3,"[75558, 75764, 76136]"
ST2,73,2024-04-26,1,[76693]
ST2,73,2024-04-27,3,"[77817, 77874, 77926]"
ST2,73,2024-04-28,1,[78759]
ST2,73,2024-04-29,3,"[79039, 79246, 79270]"
ST2,73,2024-04-30,5,"[79632, 79933, 80043, 80217, 80264]"
ST2,73,2024-05-01,3,"[80613, 80854, 81235]"
ST2,73,2024-05-02,1,[82366]
ST2,73,2024-05-03,6,"[82513, 82523, 82700, 82742, 82809, 83131]"
ST2,73,2024-05-04,8,"[83624, 83665, 83988, 84181, 84269, 84328, 84420, 84498]"
ST2,73,2024-05-05,5,"[84626, 84694, 84859, 85273, 85492]"
ST2,73,2024-05-06,6,"[85696, 85807, 85897, 85913, 85984, 86396]"
ST2,73,2024-05-07,5,"[86760, 86889, 87091, 87209, 87352]"
ST2,73,2024-05-08,3,"[88183, 88652, 88812]"
ST2,73,2024-05-09,1,[89106]
ST2,73,2024-05-10,2,"[90229, 90727]"
ST2,73,2024-05-11,4,"[91182, 91279, 91508, 91753]"
ST2,73,2024-05-12,9,"[92240, 92245, 92318, 92327, 92634, 93040, 93045, 93111, 93210]"
ST2,73,2024-05-13,5,"[93280, 93312, 93531, 93908, 94115]"
ST2,73,2024-05-14,7,"[94493, 94567, 95182, 95191, 95218, 95297, 95349]"
ST2,73,2024-05-15,6,"[95495, 95754, 96258, 96351, 96378, 96471]"
ST2,73,2024-05-16,3,"[97155, 97555, 97725]"
ST2,73,2024-05-17,6,"[97917, 98128, 98443, 98591, 98637, 98697]"
ST2,73,2024-05-18,4,"[99279, 99752, 99794, 99951]"
ST2,73,2024-05-19,5,"[100066, 100076, 100124, 100478, 100943]"
ST2,73,2024-05-20,5,"[101289, 101408, 101490, 101793, 101821]"
ST2,73,2024-05-21,3,"[102449, 103126, 103189]"
ST2,73,2024-05-22,8,"[103503, 103517, 103531, 103540, 103764, 104236, 104243, 104458]"
ST2,73,2024-05-23,4,"[104972, 105054, 105126, 105331]"
ST2,73,2024-05-24,4,"[105808, 105873, 106462, 106592]"
ST2,73,2024-05-25,5,"[106804, 106832, 107103, 107191, 107685]"
ST2,73,2024-05-26,2,"[108154, 108298]"
ST2,73,2024-05-27,8,"[109009, 109203, 109283, 109410, 109679, 109757, 109819, 110012]"
ST2,73,2024-05-28,1,[110880]
ST2,73,2024-05-29,6,"[111528, 111533, 111568, 111637, 111675, 111901]"
ST2,73,2024-05-30,8,"[112026, 112035, 112132, 112579, 112719, 112763, 112785, 112813]"
ST2,73,2024-05-31,2,"[113064, 113977]"
ST2,74,2024-01-01,2,"[92, 354]"
ST2,74,2024-01-02,3,"[686, 907, 1002]"
ST2,74,2024-01-03,4,"[1321, 1328, 1344, 1630]"
ST2,74,2024-01-04,2,"[1988, 2061]"
ST2,74,2024-01-05,2,"[2276, 2536]"
ST2,74,2024-01-06,2,"[2785, 2874]"
ST2,74,2024-01-07,1,[3301]
ST2,74,2024-01-08,4,"[3953, 4001, 4194, 4375]"
ST2,74,2024-01-09,1,[4822]
ST2,74,2024-01-10,2,"[5134, 5406]"
ST2,74,2024-01-11,2,"[5613, 6053]"
ST2,74,2024-01-12,1,[6383]
ST2,74,2024-01-13,4,"[6681, 6686, 7107, 7125]"
ST2,74,2024-01-14,1,[7808]
ST2,74,2024-01-15,1,[8471]
ST2,74,2024-01-16,2,"[9009, 9115]"
ST2,74,2024-01-17,1,[9536]
ST2,74,2024-01-18,5,"[9801, 9903, 10057, 10069, 10209]"
ST2,74,2024-01-19,2,"[10539, 10661]"
ST2,74,2024-01-20,3,"[10882, 11155, 11267]"
ST2,74,2024-01-21,3,"[11515, 11703, 11921]"
ST2,74,2024-01-22,1,[12297]
ST2,74,2024-01-23,2,"[12567, 12759]"
ST2,74,2024-01-24,1,[13474]
ST2,74,2024-01-26,2,"[14351, 14572]"
ST2,74,2024-01-27,3,"[14954, 14968, 15135]"
ST2,74,2024-01-28,3,"[15513, 15528, 15532]"
ST2,74,2024-01-29,3,"[16208, 16278, 16287]"
ST2,74,2024-01-30,1,[16456]
ST2,74,2024-01-31,2,"[17016, 17235]"
ST2,74,2024-02-01,1,[17681]
ST2,74,2024-02-02,3,"[18106, 18278, 18359]"
ST2,74,2024-02-03,4,"[18491, 18578, 18663, 18738]"
ST2,74,2024-02-04,2,"[19409, 19565]"
ST2,74,2024-02-05,3,"[19698, 19721, 19925]"
ST2,74,2024-02-06,4,"[20190, 20233, 20252, 20270]"
ST2,74,2024-02-08,2,"[21388, 21590]"
ST2,74,2024-02-10,3,"[22522, 22551, 22755]"
ST2,74,2024-02-11,3,"[23068, 23412, 23441]"
ST2,74,2024-02-13,3,"[24226, 24619, 24754]"
ST2,74,2024-02-14,5,"[24797, 25065, 25094, 25299, 25328]"
ST2,74,2024-02-15,1,[25756]
ST2,74,2024-02-16,2,"[26182, 26418]"
ST2,74,2024-02-17,2,"[26807, 27003]"
ST2,74,2024-02-19,3,"[27928, 28137, 28164]"
ST2,74,2024-02-20,5,"[28458, 28603, 28758, 28861, 28984]"
ST2,74,2024-02-21,5,"[29109, 29114, 29219, 29293, 29598]"
ST2,74,2024-02-22,2,"[29928, 30165]"
ST2,74,2024-02-23,2,"[30267, 30702]"
ST2,74,2024-02-24,1,[31129]
ST2,74,2024-02-26,1,[31987]
ST2,74,2024-02-27,3,"[32618, 32641, 32659]"
ST2,74,2024-02-28,3,"[33292, 33321, 33426]"
ST2,74,2024-03-01,2,"[33761, 34142]"
ST2,74,2024-03-02,2,"[34496, 34632]"
ST2,74,2024-03-03,6,"[35197, 35257, 35335, 35349, 35397, 35682]"
ST2,74,2024-03-04,3,"[36233, 36256, 36331]"
ST2,74,2024-03-05,3,"[36444, 36492, 36808]"
ST2,74,2024-03-06,4,"[37099, 37217, 37270, 37314]"
ST2,74,2024-03-09,3,"[39431, 39456, 39601]"
ST2,74,2024-03-10,1,[40217]
ST2,74,2024-03-11,3,"[41009, 41044, 41163]"
ST2,74,2024-03-12,3,"[41243, 41440, 41561]"
ST2,74,2024-03-13,1,[41961]
ST2,74,2024-03-14,3,"[42945, 43249, 43256]"
ST2,74,2024-03-15,1,[43745]
ST2,74,2024-03-16,2,"[44164, 44455]"
ST2,74,2024-03-17,4,"[44897, 45046, 45306, 45449]"
ST2,74,2024-03-18,1,[46169]
ST2,74,2024-03-19,3,"[46391, 46609, 46642]"
ST2,74,2024-03-20,3,"[46973, 47213, 47577]"
ST2,74,2024-03-21,1,[47869]
ST2,74,2024-03-23,2,"[49057, 49593]"
ST2,74,2024-03-24,1,[50128]
ST2,74,2024-03-26,4,"[51160, 51337, 51623, 51700]"
ST2,74,2024-03-27,5,"[51848, 51883, 51905, 52119, 52419]"
ST2,74,2024-03-28,6,"[52558, 52622, 52629, 52698, 52886, 52969]"
ST2,74,2024-03-29,3,"[53459, 53584, 53644]"
ST2,74,2024-03-30,3,"[53787, 53818, 54343]"
ST2,74,2024-03-31,6,"[54469, 54524, 54531, 54830, 54854, 54936]"
ST2,74,2024-04-01,2,"[55027, 55522]"
ST2,74,2024-04-02,4,"[56008, 56312, 56370, 56487]"
ST2,74,2024-04-03,6,"[56648, 56692, 56814, 56971, 56995, 57017]"
ST2,74,2024-04-04,3,"[57985, 58020, 58122]"
ST2,74,2024-04-05,3,"[58263, 58306, 58345]"
ST2,74,2024-04-06,4,"[59139, 59170, 59197, 59306]"
ST2,74,2024-04-09,2,"[62168, 62228]"
ST2,74,2024-04-10,2,"[62611, 62654]"
ST2,74,2024-04-11,2,"[63386, 63957]"
ST2,74,2024-04-12,1,[64433]
ST2,74,2024-04-13,2,"[65087, 65857]"
ST2,74,2024-04-14,5,"[66257, 66309, 66357, 66668, 66671]"
ST2,74,2024-04-15,1,[67577]
ST2,74,2024-04-16,4,"[67900, 68301, 68413, 68575]"
ST2,74,2024-04-17,3,"[68889, 69185, 69343]"
ST2,74,2024-04-18,3,"[69448, 69760, 69999]"
ST2,74,2024-04-19,3,"[70521, 70856, 70923]"
ST2,74,2024-04-20,9,"[71239, 71253, 71436, 71642, 71657, 71788, 71794, 71858, 71971]"
ST2,74,2024-04-21,5,"[72133, 72148, 72293, 72401, 72751]"
ST2,74,2024-04-22,2,"[73174, 73339]"
ST2,74,2024-04-23,1,[74430]
ST2,74,2024-04-24,1,[74588]
ST2,74,2024-04-26,3,"[76373, 77021, 77105]"
ST2,74,2024-04-27,4,"[77330, 77352, 77632, 77990]"
ST2,74,2024-04-28,8,"[78203, 78211, 78257, 78284, 78329, 78478, 78582, 78703]"
ST2,74,2024-04-29,6,"[78964, 79296, 79329, 79409, 79421, 79477]"
ST2,74,2024-04-30,4,"[79853, 80148, 80199, 80351]"
ST2,74,2024-05-01,3,"[80428, 80679, 81061]"
ST2,74,2024-05-02,5,"[81639, 81838, 82095, 82115, 82292]"
ST2,74,2024-05-03,6,"[82569, 82732, 82814, 82924, 82961, 83432]"
ST2,74,2024-05-04,2,"[84351, 84483]"
ST2,74,2024-05-05,4,"[84673, 84735, 84783, 85254]"
ST2,74,2024-05-06,3,"[85703, 85727, 85888]"
ST2,74,2024-05-07,1,[86742]
ST2,74,2024-05-08,2,"[88838, 88859]"
ST2,74,2024-05-09,2,"[89460, 89687]"
ST2,74,2024-05-10,4,"[90259, 90314, 90665, 90835]"
ST2,74,2024-05-11,1,[91898]
ST2,74,2024-05-12,2,"[92226, 92529]"
ST2,74,2024-05-13,3,"[93307, 93319, 94073]"
ST2,74,2024-05-14,6,"[94608, 94884, 94899, 94954, 95018, 95369]"
ST2,74,2024-05-15,5,"[95594, 96155, 96157, 96181, 96561]"
ST2,74,2024-05-16,4,"[96755, 96808, 97295, 97583]"
ST2,74,2024-05-17,2,"[98000, 98225]"
ST2,74,2024-05-18,5,"[98921, 99111, 99597, 99618, 99944]"
ST2,74,2024-05-19,4,"[100341, 100725, 100774, 100852]"
ST2,74,2024-05-20,7,"[101297, 101681, 101863, 102031, 102036, 102109, 102254]"
ST2,74,2024-05-21,6,"[102495, 102505, 102535, 102707, 103224, 103288]"
ST2,74,2024-05-22,3,"[103866, 104100, 104509]"
ST2,74,2024-05-23,2,"[104684, 105526]"
ST2,74,2024-05-25,1,[107094]
ST2,74,2024-05-26,4,"[107928, 108160, 108325, 108684]"
ST2,74,2024-05-27,3,"[109030, 109070, 109896]"
ST2,74,2024-05-28,7,"[110140, 110198, 110237, 110306, 110365, 110643, 110790]"
ST2,74,2024-05-29,7,"[111136, 111166, 111546, 111596, 111635, 111744, 111763]"
ST2,74,2024-05-30,3,"[112181, 112320, 113021]"
ST2,74,2024-05-31,2,"[113074, 113225]"
ST2,75,2024-01-01,6,"[110, 138, 204, 209, 333, 427]"
ST2,75,2024-01-02,5,"[561, 564, 601, 822, 966]"
ST2,75,2024-01-03,3,"[1248, 1441, 1539]"
ST2,75,2024-01-05,3,"[2279, 2478, 2558]"
ST2,75,2024-01-06,1,[3062]
ST2,75,2024-01-09,2,"[4447, 4641]"
ST2,75,2024-01-10,6,"[4965, 5070, 5076, 5245, 5287, 5350]"
ST2,75,2024-01-11,5,"[5808, 5954, 6027, 6079, 6094]"
ST2,75,2024-01-12,9,"[6121, 6145, 6278, 6285, 6328, 6389, 6484, 6564, 6575]"
ST2,75,2024-01-13,3,"[6734, 6739, 6990]"
ST2,75,2024-01-14,3,"[7289, 7484, 7617]"
ST2,75,2024-01-15,1,[8254]
ST2,75,2024-01-16,1,[8957]
ST2,75,2024-01-17,3,"[9146, 9159, 9522]"
ST2,75,2024-01-18,1,[9896]
ST2,75,2024-01-19,1,[10631]
ST2,75,2024-01-20,4,"[10897, 11334, 11386, 11390]"
ST2,75,2024-01-21,2,"[11726, 12014]"
ST2,75,2024-01-22,2,"[12066, 12440]"
ST2,75,2024-01-23,2,"[12792, 13075]"
ST2,75,2024-01-24,2,"[13515, 13597]"
ST2,75,2024-01-25,3,"[13860, 13878, 14265]"
ST2,75,2024-01-26,4,"[14313, 14486, 14542, 14556]"
ST2,75,2024-01-27,5,"[14924, 15017, 15079, 15082, 15254]"
ST2,75,2024-01-28,1,[15701]
ST2,75,2024-01-29,3,"[16236, 16289, 16361]"
ST2,75,2024-01-30,3,"[16448, 16494, 16742]"
ST2,75,2024-01-31,1,[17272]
ST2,75,2024-02-01,4,"[17443, 17533, 17654, 17772]"
ST2,75,2024-02-02,7,"[17903, 17918, 17927, 18043, 18109, 18217, 18292]"
ST2,75,2024-02-03,5,"[18587, 18634, 18869, 18887, 18925]"
ST2,75,2024-02-04,4,"[19052, 19096, 19201, 19516]"
ST2,75,2024-02-05,3,"[19645, 19717, 19919]"
ST2,75,2024-02-06,2,"[20355, 20453]"
ST2,75,2024-02-08,3,"[21434, 21712, 21720]"
ST2,75,2024-02-09,6,"[21867, 21914, 21973, 22132, 22278, 22286]"
ST2,75,2024-02-10,3,"[22664, 22869, 22894]"
ST2,75,2024-02-11,2,"[23427, 23540]"
ST2,75,2024-02-12,5,"[23749, 23939, 24000, 24067, 24103]"
ST2,75,2024-02-13,7,"[24267, 24374, 24409, 24503, 24524, 24601, 24745]"
ST2,75,2024-02-14,1,[25019]
ST2,75,2024-02-15,2,"[25681, 25699]"
ST2,75,2024-02-16,4,"[26174, 26381, 26430, 26545]"
ST2,75,2024-02-17,2,"[26638, 26982]"
ST2,75,2024-02-18,3,"[27253, 27704, 27717]"
ST2,75,2024-02-19,1,[28321]
ST2,75,2024-02-20,1,[28912]
ST2,75,2024-02-21,3,"[29165, 29298, 29429]"
ST2,75,2024-02-22,3,"[29654, 29726, 29871]"
ST2,75,2024-02-23,1,[30416]
ST2,75,2024-02-24,1,[30882]
ST2,75,2024-02-25,2,"[31510, 31912]"
ST2,75,2024-02-26,2,"[31957, 32295]"
ST2,75,2024-02-27,6,"[32578, 32593, 32721, 32761, 32801, 33123]"
ST2,75,2024-02-28,1,[33532]
ST2,75,2024-03-01,5,"[33786, 33975, 34159, 34250, 34252]"
ST2,75,2024-03-02,7,"[34401, 34424, 34430, 34570, 34636, 34771, 34856]"
ST2,75,2024-03-03,3,"[35223, 35343, 35612]"
ST2,75,2024-03-04,2,"[35900, 35964]"
ST2,75,2024-03-05,5,"[36403, 36410, 36429, 36514, 36738]"
ST2,75,2024-03-06,1,[37162]
ST2,75,2024-03-07,1,[37794]
ST2,75,2024-03-08,3,"[38754, 38933, 39034]"
ST2,75,2024-03-09,3,"[39279, 39659, 39665]"
ST2,75,2024-03-10,3,"[39923, 40123, 40165]"
ST2,75,2024-03-11,1,[41210]
ST2,75,2024-03-12,6,"[41386, 41430, 41437, 41484, 41768, 41794]"
ST2,75,2024-03-13,10,"[41924, 41979, 42000, 42151, 42259, 42293, 42399, 42508, 42522, 42592]"
ST2,75,2024-03-14,5,"[42657, 42879, 42911, 42931, 43193]"
ST2,75,2024-03-15,3,"[43382, 43679, 43761]"
ST2,75,2024-03-16,3,"[44253, 44571, 44707]"
ST2,75,2024-03-17,4,"[44810, 44828, 44973, 45290]"
ST2,75,2024-03-18,4,"[45612, 45709, 46093, 46153]"
ST2,75,2024-03-19,2,"[46280, 46656]"
ST2,75,2024-03-20,4,"[46978, 47324, 47417, 47630]"
ST2,75,2024-03-21,3,"[47796, 48164, 48296]"
ST2,75,2024-03-22,3,"[48360, 48649, 48888]"
ST2,75,2024-03-23,1,[49640]
ST2,75,2024-03-24,3,"[49751, 49820, 49967]"
ST2,75,2024-03-25,1,[50538]
ST2,75,2024-03-26,4,"[51118, 51126, 51387, 51531]"
ST2,75,2024-03-27,2,"[51813, 51954]"
ST2,75,2024-03-29,4,"[53288, 53532, 53676, 53700]"
ST2,75,2024-03-30,3,"[53768, 53771, 54316]"
ST2,75,2024-03-31,2,"[54473, 54815]"
ST2,75,2024-04-01,6,"[55063, 55170, 55490, 55535, 55658, 55662]"
ST2,75,2024-04-02,7,"[55858, 55875, 55909, 56161, 56266, 56397, 56468]"
ST2,75,2024-04-03,6,"[56755, 56778, 56922, 57007, 57241, 57279]"
ST2,75,2024-04-04,1,[57700]
ST2,75,2024-04-05,6,"[58221, 58228, 58323, 58335, 58348, 58638]"
ST2,75,2024-04-07,1,[59923]
ST2,75,2024-04-08,4,"[60774, 60796, 60821, 61505]"
ST2,75,2024-04-09,2,"[61897, 62023]"
ST2,75,2024-04-10,4,"[62431, 62594, 62990, 63110]"
ST2,75,2024-04-11,4,"[63516, 63813, 63979, 64134]"
ST2,75,2024-04-12,8,"[64229, 64277, 64490, 64585, 64768, 64855, 64901, 64921]"
ST2,75,2024-04-13,5,"[65117, 65295, 65326, 65535, 65690]"
ST2,75,2024-04-14,4,"[66085, 66222, 66387, 66552]"
ST2,75,2024-04-15,2,"[67158, 67180]"
ST2,75,2024-04-16,2,"[67888, 68333]"
ST2,75,2024-04-17,7,"[68613, 68629, 68811, 68899, 69171, 69243, 69294]"
ST2,75,2024-04-18,7,"[69417, 69530, 69750, 70027, 70168, 70202, 70218]"
ST2,75,2024-04-19,4,"[70397, 70622, 70902, 71049]"
ST2,75,2024-04-20,6,"[71408, 71650, 71710, 71764, 71814, 71872]"
ST2,75,2024-04-21,7,"[72145, 72218, 72415, 72424, 72600, 72669, 72772]"
ST2,75,2024-04-22,5,"[72950, 73024, 73080, 73225, 73542]"
ST2,75,2024-04-23,1,[74091]
ST2,75,2024-04-24,3,"[74599, 74687, 74869]"
ST2,75,2024-04-25,2,"[75576, 75676]"
ST2,75,2024-04-26,5,"[76322, 76655, 76680, 76853, 76901]"
ST2,75,2024-04-27,5,"[77274, 77477, 77550, 77553, 78051]"
ST2,75,2024-04-28,2,"[78225, 78549]"
ST2,75,2024-04-29,5,"[79071, 79118, 79317, 79511, 79518]"
ST2,75,2024-04-30,4,"[79691, 79703, 79977, 80163]"
ST2,75,2024-05-01,5,"[80663, 80804, 80810, 81026, 81240]"
ST2,75,2024-05-02,9,"[81484, 81512, 81556, 81740, 81843, 81904, 81947, 82046, 82199]"
ST2,75,2024-05-03,7,"[82682, 82770, 82859, 83111, 83240, 83272, 83318]"
ST2,75,2024-05-04,4,"[83651, 83688, 83805, 84397]"
ST2,75,2024-05-05,6,"[84610, 84772, 84788, 85132, 85154, 85299]"
ST2,75,2024-05-06,4,"[85815, 86052, 86234, 86389]"
ST2,75,2024-05-08,5,"[87918, 87988, 88384, 88702, 88711]"
ST2,75,2024-05-09,5,"[89090, 89216, 89387, 89504, 89774]"
ST2,75,2024-05-10,7,"[90020, 90204, 90207, 90221, 90713, 90887, 90929]"
ST2,75,2024-05-11,3,"[91450, 91990, 92182]"
ST2,75,2024-05-12,9,"[92232, 92440, 92610, 92637, 92748, 92828, 92952, 93060, 93123]"
ST2,75,2024-05-13,11,"[93357, 93393, 93402, 93656, 93876, 93959, 94035, 94108, 94207, 94249, 94327]"
ST2,75,2024-05-14,5,"[94684, 94778, 94861, 95059, 95269]"
ST2,75,2024-05-15,2,"[95567, 96052]"
ST2,75,2024-05-16,4,"[97371, 97471, 97476, 97712]"
